Unnamed:0,Cloud File,R-Mean,G-Mean,B-Mean,R-Var,G-Var,B-Var,Edge-DetectionValue,Label
2148,1584395760.jpg,136.5567398,136.5393787,137.0037636,278.552333,218.9526625,216.5814249,0.976260231,1
2149,1584482160.jpg,105.8168519,118.9343161,129.5202187,3314.330782,2402.983869,2046.768073,2.509230066,0
2150,1584568560.jpg,144.9009928,141.2739095,140.6285722,280.8545011,198.2096392,195.965068,0.874751984,1
2151,1584654960.jpg,140.6564453,134.7344091,131.2693297,115.6991515,74.9806659,75.18453615,1.057718719,1
2152,1584741360.jpg,145.2644415,143.7652476,145.3116637,489.2974295,423.4155471,415.9809962,1.262695313,1
2153,1584827760.jpg,132.4789218,131.7421162,132.6299262,117.4247107,81.96955745,81.30806493,1.124811663,1
2154,1584914160.jpg,136.535343,132.4984693,132.2176285,128.025301,88.21368348,101.4100155,0.812687562,3
2155,1585000560.jpg,140.2379712,132.0394702,125.9249248,4004.540046,3151.119947,2906.628036,2.012021019,2
2156,1585086960.jpg,150.2579365,143.6433532,141.8030754,320.0434855,210.1093079,207.473916,0.959829954,1
2157,1585173360.jpg,99.61974981,119.3439507,136.6059152,3426.11323,2320.177858,1923.291233,2.851425316,0
2158,1585259760.jpg,144.8918589,138.2246962,136.4174541,427.3787476,291.3188848,287.8483542,1.128925626,1
2159,1585346160.jpg,135.4840262,133.3761889,132.7455342,214.9096562,155.8509128,155.876379,0.947691902,1
2160,1585778160.jpg,129.6397786,129.3830946,129.9924642,557.7769928,463.8423165,444.6066017,1.609291295,1
2161,1585864560.jpg,129.1288249,129.3188732,131.292444,3038.640796,2071.404709,1738.722921,2.331629774,0
2162,1585950960.jpg,129.5164543,126.1010324,122.8654677,3148.633628,1908.872107,1412.480518,6.433482918,1
2163,1586037360.jpg,134.6766819,133.4902731,134.4818406,121.1108842,92.18098178,92.92139333,0.905099826,1
2164,1586123760.jpg,143.3493412,136.1903088,129.2232631,1066.190737,640.4074706,492.0934223,1.712978206,1
2165,1586210160.jpg,141.4350322,138.3907451,137.5621489,2311.01286,1791.200036,1692.805221,1.680391245,2
2166,1586296560.jpg,121.0042124,129.7871621,135.4100888,3234.065397,2213.828527,1931.665668,5.489679439,2
2167,1586382960.jpg,115.281791,128.9286148,139.4915907,3000.773945,1977.257393,1656.608849,2.305554781,4
2168,1586469360.jpg,137.5745962,133.5446359,130.4245962,568.8028648,512.7890217,446.0717355,1.175835503,1
2169,1586555760.jpg,107.6145965,128.2700381,145.5394074,3183.222706,2107.25917,1785.194871,2.892675006,4
2170,1586642160.jpg,130.8403778,130.0085945,130.6426766,2987.28939,1989.011991,1637.761379,4.204248822,0
2171,1586728560.jpg,145.3186167,143.5219401,143.7783017,844.6862919,592.5738133,586.3519427,1.355354043,1
2172,1586814960.jpg,119.7351206,123.755871,127.0436275,3383.548794,2430.604655,2193.680298,5.848152282,2
2173,1586901360.jpg,123.0255456,122.7776987,121.8226291,2471.249913,1578.038496,1166.251044,4.855244761,2
2174,1586987760.jpg,123.6696336,123.2374457,123.5381154,2872.993955,1689.329135,1222.387701,5.986398655,2
2175,1587074160.jpg,128.3915132,126.1772593,123.9190871,1029.933631,759.1004918,583.9553757,1.57953249,1
2176,1587160560.jpg,147.7334325,145.3571429,145.3618056,336.8806066,247.0069511,260.7949679,0.968873233,1
2177,1587246960.jpg,108.6303688,128.6754852,145.1865451,2969.920526,1937.073567,1641.840065,2.526143198,4
2178,1587333360.jpg,129.91383,128.2285908,125.3099966,3221.653756,2545.47838,2075.580069,3.229327102,2
2179,1587419760.jpg,121.1279514,123.815415,124.7837573,2071.858182,1387.763179,1086.231528,5.403422619,2
2180,1587506160.jpg,106.6418186,128.913072,149.4628441,3454.952164,2200.418921,1774.728873,2.613213046,4
2181,1587592560.jpg,127.6416202,121.7474656,116.6237801,2944.15,2114.296562,1872.573612,2.671922278,2
2182,1587678960.jpg,148.1696351,144.3461232,142.9942383,442.9817553,330.039738,339.3310401,1.188444785,1
2183,1587765360.jpg,125.5639424,127.0559206,126.7636122,2810.265626,2161.984677,2124.176779,4.346781994,2
2184,1587851760.jpg,142.4373992,138.4621016,139.0423596,109.6221678,54.25934775,62.49360497,0.860505797,3
2185,1587938160.jpg,101.9551045,125.8798379,146.5539125,3152.117061,2007.608826,1649.704641,2.690532769,4
2186,1588024560.jpg,137.3953497,132.8494063,128.8031219,2245.518472,1767.259455,1547.596121,5.363235522,1
2187,1588370160.jpg,117.258176,125.5977896,132.5692398,3781.075831,2201.800739,1614.568601,2.544473121,0
2188,1588456560.jpg,132.5660156,132.5074102,131.6950482,2069.682469,1479.377448,1350.689018,4.588743955,0
2189,1588542960.jpg,131.4356593,131.0259735,131.9045627,452.3898211,386.8131647,367.5970712,1.376764013,1
2190,1588629360.jpg,138.4111057,135.0984073,132.6947366,188.1184479,152.3692509,153.8308989,1.080592758,1
2191,1588715760.jpg,136.4914745,133.6391307,134.3753286,268.7828313,235.4034431,246.7917596,0.873494854,1
2192,1588802160.jpg,117.4371582,129.4867684,139.7965224,3310.986395,2158.679582,1806.512657,6.476971726,2
2193,1588888560.jpg,132.379748,130.8369985,129.8587371,3574.403848,2494.720646,2203.109883,7.005236235,2
2194,1588974960.jpg,110.4135812,131.9503581,151.4969998,3158.281976,1997.496389,1641.152102,2.301002139,4
2195,1589061360.jpg,124.516931,125.8412272,127.839178,3231.847323,1851.380468,1331.634135,2.135127573,0
2196,1589147760.jpg,134.0150639,131.2090386,131.0907707,951.240598,754.4195143,726.925683,1.762742591,2
2197,1589234160.jpg,139.154765,134.9805587,132.5411861,412.5692878,368.1092125,356.674226,1.563941592,2
2198,1589320560.jpg,131.6476958,127.6442894,125.961625,4211.938227,2924.528697,2535.446546,5.676165675,2
2199,1589406960.jpg,133.192954,134.5023786,134.9102159,211.4662417,198.9378788,205.8878628,1.097826761,1
2200,1589493360.jpg,124.9546743,127.2982329,128.6338968,2469.036556,1569.791321,1302.840238,1.832856678,0
2201,1589579760.jpg,137.0681695,128.9247597,121.7120016,2026.67375,1412.188357,1201.103364,2.365761409,2
2202,1589666160.jpg,136.3273306,132.0010432,126.3560888,1948.197388,1497.707354,1367.82694,4.289103578,2
2203,1589752560.jpg,149.0424588,142.9467595,137.8300363,1721.420613,1235.551618,1186.123898,1.902204241,1
2204,1589838960.jpg,148.9284389,142.7205032,140.4201459,1955.272611,1553.160538,1454.768764,1.762982856,2
2205,1589925360.jpg,135.6211131,134.7065732,135.8235127,1022.654483,826.0758466,849.7516686,1.192866443,3
2206,1590011760.jpg,140.6834256,134.1203675,129.4429618,199.3220765,115.084539,108.9490454,1.262681362,1
2207,1590098160.jpg,149.8616095,142.2250023,135.6433555,371.3273053,251.5345418,228.0394613,1.12297557,1
2208,1590184560.jpg,127.7287272,126.2526623,121.3542961,1603.107499,983.1729898,722.9625098,5.553534226,1
2209,1590270960.jpg,145.5835418,136.956512,129.2618962,3104.433405,2305.710902,2075.90634,5.990707155,1
2210,1590357360.jpg,129.8875798,126.8451823,122.6274151,3596.188652,2260.84722,1728.707835,6.961125062,2
2211,1590443760.jpg,127.9127527,128.6218797,128.6411551,3095.266174,2323.922714,2220.826828,6.826265656,2
2212,1590530160.jpg,126.3234158,132.5425053,136.6366699,2947.334401,1876.453482,1599.070252,4.590017361,2
2213,1590616560.jpg,128.0483608,129.8501674,130.7187089,4029.360646,2682.404054,2146.187228,6.025266617,2
2214,1591048560.jpg,147.0556532,142.6325133,138.7855143,94.86604955,45.98728738,55.17721948,0.879551866,1
2215,1591134960.jpg,132.6590185,134.4023476,133.3228454,2466.224529,1963.943916,1712.109054,6.609540861,2
2216,1591221360.jpg,131.2195491,127.500865,122.5683043,2131.426484,1315.764166,1055.301684,3.096413845,2
2217,1591307760.jpg,131.5636556,131.170135,128.3753433,391.9460115,289.8001828,267.4215019,1.380292814,2
2218,1591394160.jpg,111.0212829,126.8818677,139.3588658,3058.497096,1989.359452,1647.99397,3.141554284,0
2219,1591480560.jpg,125.7103756,134.3998551,139.6443359,3180.471217,2043.375696,1783.072288,5.165502542,1
2220,1591566960.jpg,101.0869327,129.3946188,153.0403251,3151.131983,1880.617096,1439.961637,2.256336806,4
2221,1591653360.jpg,143.3764393,137.4167519,133.0176556,2621.852058,1848.72638,1699.670661,1.738946243,0
2222,1591739760.jpg,133.0223447,132.9874364,131.8566034,477.6904528,362.7901246,339.8340831,1.804208519,2
2223,1591826160.jpg,128.9492823,125.8867319,123.2093711,2032.756507,1741.235494,1643.217896,4.064291915,2
2224,1591912560.jpg,111.0269981,133.9674006,152.2238692,3687.463255,2176.665758,1652.57615,5.336307974,2
2225,1591998960.jpg,107.6160187,132.5500767,154.6341657,3003.27382,1798.807134,1391.049297,2.49562252,2
2226,1592085360.jpg,124.3309904,123.754958,121.1685741,1790.53707,1255.189862,1040.505904,4.210723586,2
2227,1592171760.jpg,100.1621125,126.4949467,148.2944801,3095.40579,1928.887609,1518.598796,2.493569413,4
2228,1592258160.jpg,127.900093,135.7121846,139.4839898,2404.509266,1586.645612,1403.984821,5.663161892,2
2229,1592344560.jpg,118.5043697,132.2026739,142.1516764,2861.00105,1853.869472,1600.762663,4.029132564,2
2230,1592430960.jpg,122.64314,127.5809772,130.5889819,2303.747877,1462.811281,1253.157041,3.152852183,2
2231,1592517360.jpg,116.795042,127.399676,134.5552339,3097.063859,2147.993457,1979.728951,5.704575893,2
2232,1592603760.jpg,129.8145554,139.6397461,146.0446801,2029.101388,1308.181203,1224.125062,2.278369916,2
2233,1592690160.jpg,133.695783,139.587786,140.5897864,1976.316326,1309.25631,1252.546479,2.798373946,2
2234,1592776560.jpg,134.7975276,132.7572328,130.0029134,405.0242238,308.5787888,263.1521516,1.432238188,1
2235,1592862960.jpg,128.6211914,129.8945607,130.7813942,1931.910362,1257.525918,1077.828647,5.043193514,2
2236,1592949360.jpg,123.3384045,128.2740366,132.9482259,3670.366887,2261.710938,1798.946503,7.054160466,1
2237,1593035760.jpg,122.573384,148.2042868,167.1473641,3240.179897,1854.394307,1375.456909,4.175149585,2
2238,1593122160.jpg,128.3756092,124.956443,120.5120722,2142.035438,1731.056872,1554.767546,5.27797619,2
2239,1593208560.jpg,120.8342471,135.4436585,144.4750628,2406.028657,1532.057052,1370.07469,3.308369761,2
2240,1593294960.jpg,151.363713,147.0421053,143.434768,997.0268701,680.1526263,636.7732699,1.455346292,3
2241,1593640560.jpg,130.5178168,135.3880968,138.1667333,3134.012497,1993.10444,1725.427064,5.856313554,2
2242,1593726960.jpg,109.7444925,124.2140175,133.5595719,2327.63389,1221.240273,836.4706622,5.150104632,2
2243,1593813360.jpg,133.6929967,135.4750605,135.6827869,2313.324713,1709.237179,1694.407615,4.023709542,2
2244,1593899760.jpg,131.3176944,133.9141416,132.132783,1740.574039,1226.817218,1172.079028,1.98507332,2
2245,1593986160.jpg,133.8529157,133.511239,134.0190794,2318.3491,1693.110571,1631.013518,3.140373109,2
2246,1594072560.jpg,137.6427386,135.4523709,131.4589464,2518.553288,1699.924606,1233.984985,1.976434617,2
2247,1594158960.jpg,128.3057144,138.7891981,144.1391966,2390.885864,1645.302889,1587.019993,2.764103578,2
2248,1594245360.jpg,140.7809237,137.5690019,132.1753193,657.9524419,298.2173432,179.5555804,1.446192956,0
2249,1594331760.jpg,119.2701831,137.4504224,152.0444475,2322.671905,1596.920507,1537.31513,2.355106027,2
2250,1594418160.jpg,122.5304292,124.7402289,124.3809849,1940.192937,1375.526642,1199.061558,6.414757719,2
2251,1594504560.jpg,132.9529312,134.4483468,134.7119489,260.4536951,227.0870036,223.2382823,1.21273639,1
2252,1594590960.jpg,124.0481097,126.0309733,125.099914,2158.649492,1319.689088,1011.66309,6.170681424,2
2253,1594677360.jpg,121.0638176,129.4121171,137.5996373,3582.458105,2371.514875,2035.545733,5.394247582,2
2254,1594763760.jpg,127.1816833,129.9783598,132.8229593,3018.034116,1956.95858,1636.245679,2.536815631,1
2255,1594850160.jpg,121.0533017,129.901716,135.6675107,2753.440752,1764.817081,1510.957684,3.227223617,0
2256,1594936560.jpg,145.6616916,140.7280607,134.9200288,1916.700804,1191.550794,975.7140287,3.634415303,1
2257,1595022960.jpg,102.3131766,125.5424161,143.8657118,3174.315593,1988.631113,1613.64633,2.601403615,4
2258,1595109360.jpg,131.5488801,135.5967835,136.7135347,2876.007823,1886.632087,1661.63946,2.011427331,2
2259,1595195760.jpg,145.935574,141.9348315,138.630006,656.1453246,462.0990943,377.4293022,1.445383805,1
2260,1595282160.jpg,135.2495853,133.1944646,131.8992156,688.7423567,524.1845964,557.6244795,1.432005673,1
2261,1595368560.jpg,136.4435748,132.4896469,126.8662133,2040.613661,1500.658135,1336.117719,1.532217262,2
2262,1595454960.jpg,134.2342254,135.4057695,135.9721974,2988.857303,2150.106938,2020.001327,5.09984964,2
2263,1595541360.jpg,106.6131906,129.1445692,147.2800363,3780.482756,2350.823795,1850.426159,3.177072483,2
2264,1595627760.jpg,115.1034993,131.249776,144.2128162,3109.065634,1890.979222,1522.626587,3.252654545,2
2265,1595714160.jpg,130.1025964,139.9133223,141.5245016,2484.999469,1592.539012,1475.785227,4.100982763,2
2266,1595800560.jpg,115.0893477,130.7647097,146.9334806,2744.119665,1763.778861,1529.253498,2.438628472,2
2267,1595886960.jpg,147.1114862,141.8859902,138.0197204,212.8993981,127.908745,134.7776105,0.990346757,3
2268,1596318960.jpg,146.4288295,141.541097,137.4680401,607.7002981,301.478896,240.7868847,1.627475508,3
2269,1596405360.jpg,136.0640811,135.8749264,136.7056168,3171.473754,2227.606891,2044.240173,6.330101376,2
2270,1596491760.jpg,152.2525267,144.5828575,139.4971687,871.5056406,534.5455512,490.4809428,1.450210813,3
2271,1596578160.jpg,126.6662148,130.2530599,133.8449916,3081.458062,2127.40609,1964.342465,5.409521484,2
2272,1596664560.jpg,139.9550556,136.2292721,130.7419403,2952.576586,2015.03277,1708.981165,5.686023531,2
2273,1596750960.jpg,118.3609817,118.5742963,114.3180098,2539.206111,1992.283637,1671.280962,4.766717045,2
2274,1596837360.jpg,116.7790706,127.4756301,133.5954683,2721.08156,1594.813506,1195.04191,4.679250372,2
2275,1596923760.jpg,113.8526638,133.4509642,147.724893,2976.235398,1915.52497,1627.395374,2.47711356,4
2276,1597010160.jpg,119.7164535,125.7964696,128.8471687,2576.535919,1793.06999,1623.330692,5.169101873,1
2277,1597096560.jpg,129.6771058,134.3995667,134.6109871,2841.233874,1991.090933,1874.249525,2.516125682,2
2278,1597182960.jpg,121.664922,126.7801037,128.293981,1883.703304,1227.049309,1076.540784,4.878595455,2
2279,1597269360.jpg,129.0649879,126.688079,124.0218975,2479.029645,1927.537647,1774.770593,3.698401073,2
2280,1597355760.jpg,142.6548503,137.7497597,131.6689345,2317.09616,1294.136318,834.8973447,6.820674448,2
2281,1597442160.jpg,139.2935803,137.3230849,134.2590898,2398.996243,1743.170229,1670.78871,4.349772135,1
2282,1597528560.jpg,121.149111,124.3445344,122.8228113,2261.170551,1636.646332,1539.33174,3.364102028,2
2283,1597614960.jpg,107.7439616,126.0011137,140.9224509,3608.835047,2335.556738,1911.799001,3.103578404,4
2284,1597701360.jpg,130.537362,129.6156048,127.7887114,3446.816799,2493.60812,2295.270431,5.952374752,1
2285,1597787760.jpg,118.5670224,125.3938988,130.4338805,3884.866323,2649.390297,2345.700444,5.613062686,2
2286,1597874160.jpg,102.6551719,124.9765237,142.6804106,3764.398792,2410.699773,1952.109883,3.998940507,2
2287,1597960560.jpg,100.541924,124.9638153,144.9143919,3722.531053,2339.567069,1857.129013,3.303541977,4
2288,1598046960.jpg,121.5326513,128.2739607,135.0330295,3844.134011,2408.803135,1912.513354,3.451763238,0
2289,1598133360.jpg,122.2477787,134.120917,140.6611816,2864.426572,1913.85507,1698.331461,3.402078683,2
2290,1598219760.jpg,113.1834713,127.5196328,134.3688112,2868.847643,1888.320746,1625.93252,2.646837023,2
2291,1598306160.jpg,116.9473424,129.4441608,135.5445995,2507.119061,1656.47891,1437.723961,2.902322049,2
2292,1598392560.jpg,126.7781707,127.6057726,126.2659691,1323.341276,985.4283707,857.1736429,2.559794302,2
2293,1598478960.jpg,133.2175161,134.4805408,135.5583698,2345.201411,1751.561718,1713.846176,2.321847873,2
2294,1598565360.jpg,145.3965441,139.446868,131.8990467,1775.644845,1004.88858,668.6692588,2.471610708,1
2295,1598997360.jpg,146.0814786,142.501819,137.8055377,1539.528741,1015.202661,802.4691265,1.589529855,1
2296,1599083760.jpg,135.7033544,135.8134944,133.5893423,1694.756497,1197.918999,1068.915793,1.543567863,1
2297,1599170160.jpg,114.8246427,122.4286187,129.1167488,2890.692755,1873.091398,1552.872363,1.80046503,0
2298,1599256560.jpg,107.1175401,121.5882526,135.9427169,4294.994078,2773.609461,2208.569179,3.3222664,0
2299,1599342960.jpg,122.7987971,132.0783606,136.7588697,3158.188273,2259.450815,2040.7766,2.146106926,4
2300,1599429360.jpg,140.1902189,133.0896213,126.2636378,1543.558608,1037.318992,917.5530615,1.240359158,1
2301,1599515760.jpg,128.9671891,127.1649662,123.9073723,1216.787708,882.6338771,780.3571133,1.92429703,2
2302,1599602160.jpg,115.8881572,126.0111537,130.176106,2980.390604,2025.025606,1771.072085,2.920828683,2
2303,1599688560.jpg,134.3537133,129.8605996,123.2071762,2084.586083,1505.428213,1364.80176,1.487084573,2
2304,1599774960.jpg,130.5265687,125.022495,118.052801,2626.602348,1675.929,1212.295037,1.97710426,2
2305,1599861360.jpg,137.8737157,136.7384665,133.8820406,3063.021862,2109.842613,1851.220856,2.217695933,1
2306,1599947760.jpg,137.4495497,134.6440228,131.5302719,245.1269702,123.4245963,103.056056,1.176613653,1
2307,1600034160.jpg,131.6462852,128.8218021,122.3990909,2411.806141,1908.687709,1804.79173,2.140886192,2
2308,1600120560.jpg,138.3302347,132.1476167,124.5264284,1178.685109,847.5883911,882.7603103,1.10110057,1
2309,1600206960.jpg,129.6636664,124.483121,115.7293294,2392.31996,1781.210634,1605.887557,1.257834976,1
2310,1600293360.jpg,138.5288667,135.8570212,133.5621024,461.3409899,315.9824984,307.1518895,1.283461217,1
2311,1600379760.jpg,131.0746714,127.1603895,120.2214208,2365.389481,1634.896351,1365.179569,1.61336573,0
2312,1600466160.jpg,98.08077024,122.8154204,144.2790473,4223.786731,2743.446092,2165.180939,2.751904297,4
2313,1600552560.jpg,100.5990916,118.7340782,134.5992079,3970.452495,2648.723579,2143.393335,2.686579241,4
2314,1600638960.jpg,124.1637936,127.3625256,131.0158195,3309.871207,2299.71302,1993.240802,3.417554874,2
2315,1600725360.jpg,125.9105283,122.4491784,115.8942747,2984.520703,2367.289882,2125.479265,1.361841983,1
2316,1600811760.jpg,135.6279994,132.7415884,127.0027778,2328.228138,1434.405335,1050.923913,1.417188275,1
2317,1600898160.jpg,136.6985251,130.3148763,124.4507254,842.8382323,382.5994826,252.1019867,1.201808191,1
2318,1600984560.jpg,117.2781366,128.5442856,135.353001,3418.754987,2353.943328,2017.791635,3.050697545,2
2319,1601070960.jpg,103.2101152,115.9253619,124.9481507,3401.136656,2387.619969,2013.438781,2.141304719,4
2320,1601157360.jpg,110.5208225,118.4346757,124.1324668,3186.153685,2336.190069,2037.086766,1.761586217,4
2321,1601243760.jpg,118.3348571,118.5343494,114.6860491,3232.163162,2146.852795,1659.779506,1.85164233,2
2322,1601589360.jpg,111.847454,121.349697,128.5785335,2959.620299,1960.383912,1483.479269,5.32188275,2
2323,1601675760.jpg,134.0743373,130.8182423,129.144787,773.9240196,578.5128572,485.8181814,2.975868056,1
2324,1601762160.jpg,136.613992,129.8637633,128.9728593,1407.70659,892.7301158,694.4609046,1.538034784,1
2325,1601848560.jpg,105.1012385,108.4490583,111.8015013,1564.249915,1256.063755,1145.744844,1.666066778,2
2326,1601934960.jpg,92.97920852,111.4491033,127.8668465,3785.347596,2610.267099,2126.928993,2.701733786,4
2327,1602021360.jpg,106.8596269,113.5492676,115.7563376,3333.805143,2344.895365,1909.086889,1.719360739,4
2328,1602107760.jpg,96.71216208,109.6011106,120.2154064,3751.784357,2580.915074,2056.005626,1.964319041,4
2329,1602194160.jpg,97.43987088,109.8725462,118.0274399,3839.162236,2551.865243,1971.391329,2.102201141,0
2330,1602280560.jpg,125.9951738,126.1421542,123.2487568,2036.680032,923.760781,496.8298224,3.234426928,1
2331,1602366960.jpg,128.551137,121.3656506,113.4368962,2154.835762,1365.060133,960.5058579,1.895653522,1
2332,1602453360.jpg,112.1795565,115.8883572,114.1068747,2910.508638,1916.427815,1401.73542,2.672973245,2
2333,1602539760.jpg,143.5474361,140.0596362,137.9704869,357.7562893,243.6685487,232.1594348,1.060052393,3
2334,1602626160.jpg,87.53720781,104.8314965,120.0724563,3791.563162,2545.953649,1960.100875,2.070994544,4
2335,1602712560.jpg,87.79823676,105.9070545,121.1497303,3921.004964,2583.007702,1956.689255,2.099590774,0
2336,1602798960.jpg,144.1949296,135.337486,132.7496543,818.3635494,475.0592678,377.2505633,1.60414109,1
2337,1602885360.jpg,99.9081419,107.3491064,114.9331589,3509.240151,2405.296141,1842.50173,2.360602679,4
2338,1602971760.jpg,138.1611437,131.357015,125.6591037,1725.456837,1255.546275,832.4078984,1.560563926,1
2339,1603058160.jpg,141.4187508,136.2722602,134.8330489,531.0215778,334.7055968,300.6231946,0.891258216,1
2340,1603144560.jpg,125.6260913,133.9952381,155.0847222,162.8197223,129.2302415,177.0802291,0.799341208,1
2341,1603230960.jpg,135.022619,132.0655754,132.7013889,173.2545975,123.8463447,137.6189167,0.796086775,1
2342,1603317360.jpg,131.4645833,131.8445437,134.4253968,194.7535758,160.9902864,197.3827962,0.807246714,1
2343,1603403760.jpg,105.7707124,115.2510626,120.7784071,3958.070352,2534.555802,1733.098198,2.614109003,2
2344,1603490160.jpg,141.0629426,138.7028359,139.0852268,197.176483,134.3562116,145.441356,0.895138114,1
2345,1603576560.jpg,108.5112537,106.0747202,102.6915613,3089.089147,2133.48679,1516.62429,1.596264261,4
2346,1603662960.jpg,137.6885107,133.1394283,133.1108941,230.8906573,176.7061519,196.8065734,0.991703094,1
2347,1603749360.jpg,142.1795612,136.3134897,135.8532715,378.3705193,256.0363867,270.4140571,0.930113002,1
2348,1603835760.jpg,134.402064,131.3964464,131.9000922,543.5799144,419.1884566,452.8185488,0.944522724,3
2349,1604267760.jpg,120.4179936,114.9361468,110.7214309,3024.443247,2316.375,1883.239267,3.30242048,2
2350,1604354160.jpg,100.059444,105.7271469,109.0723222,3512.601626,2465.490824,1660.515681,1.465840464,4
2351,1604440560.jpg,81.91492746,101.487276,120.2584767,3079.037116,2020.38348,1420.079202,1.753566778,4
2352,1604526960.jpg,124.2591123,123.2424487,124.8416674,3239.066437,1691.675765,929.7037309,4.19624566,0
2353,1604613360.jpg,126.9329202,121.3554401,118.9967804,2134.823642,1399.103521,986.656235,1.729191468,0
2354,1604699760.jpg,103.3568212,106.9059485,106.6126411,2980.935434,1889.718187,1100.0339,1.373187159,4
2355,1604786160.jpg,96.89461806,103.6010758,105.9490382,2830.370143,1828.454755,1096.9145,1.450839379,4
2356,1604872560.jpg,89.76385944,98.90391555,110.9145694,2792.763526,1824.928662,1186.362151,1.629119389,4
2357,1604958960.jpg,126.5134084,123.9903599,124.4786854,538.9283017,259.4707513,181.7959495,1.704307726,1
2358,1605045360.jpg,119.9241234,125.5781932,131.3771709,1119.482043,644.0830181,524.7725587,2.843450831,1
2359,1605131760.jpg,85.69557447,99.70933392,109.6080822,2703.145337,1797.300638,1119.950849,1.588412233,4
2360,1605218160.jpg,86.19441887,101.9782715,114.7152499,2590.875817,1772.421056,1134.507209,1.372297402,4
2361,1605304560.jpg,95.09520632,103.5011099,110.2489707,2784.608589,1870.407997,1154.571671,1.50719246,4
2362,1605390960.jpg,120.9298069,135.8053974,156.3664791,279.7031784,303.2417925,374.2246526,1.047613622,1
2363,1605477360.jpg,121.3932873,116.9402809,113.3884835,3672.402766,2186.026848,1371.404376,3.786578466,2
2364,1605563760.jpg,100.5090828,104.1159869,105.6344277,2984.904089,1973.142015,1139.623675,1.34928928,4
2365,1605650160.jpg,89.20117963,102.4367591,112.7950614,2746.752875,1785.383649,1086.376578,1.616953435,4
2366,1605736560.jpg,104.4053223,110.2033668,116.6724113,2893.846906,1794.31448,1005.351876,1.675610739,4
2367,1605822960.jpg,103.6387416,105.4573692,106.9864529,2950.504549,1948.951861,1211.661313,2.433408513,0
2368,1605909360.jpg,129.2746543,129.6239072,133.0287009,1461.213431,735.476478,498.0920233,3.958942522,1
2369,1605995760.jpg,128.7335751,132.4199219,155.3661272,705.0339177,474.5891387,534.7343273,1.359901259,1
2370,1606082160.jpg,130.0344169,134.5749922,155.4841192,302.684784,258.7244124,326.4459268,1.079810733,3
2371,1606168560.jpg,133.7239366,134.1757929,140.1327381,1015.481662,478.7010607,301.1580936,1.057160683,1
2372,1606254960.jpg,131.0715231,129.9928176,134.3887037,947.6166478,544.6257506,410.8738513,1.634405227,0
2373,1606341360.jpg,137.165873,132.0031746,133.6947421,187.6889823,124.237121,127.717659,0.868632968,1
2374,1606427760.jpg,124.0799045,132.9177641,150.5896887,401.6143556,320.4050521,396.9049799,1.120407831,1
2375,1606514160.jpg,120.4731647,123.4671549,131.273646,976.621592,534.9811834,465.6069174,2.290143694,1
2376,1546462560.jpg,136.496031,132.1403762,132.943154,159.8901318,126.1409646,147.5471243,0.816314019,1
2377,1546548960.jpg,99.50200893,114.1353531,128.791297,3885.90143,2762.801636,2151.149442,2.095076885,4
2378,1546635360.jpg,119.1282761,120.1790465,124.4918411,798.5163771,734.0282218,665.4784103,1.254843285,1
2379,1546721760.jpg,103.6702358,112.9515462,123.1664342,4048.880844,2942.526517,2259.140416,2.024803137,0
2380,1546808160.jpg,136.1891323,130.5822064,126.8109546,1574.90694,1180.821045,849.4349618,1.010460844,1
2381,1546894560.jpg,147.2756324,141.224752,143.9857143,736.0292661,596.8854178,613.6280294,1.293744575,1
2382,1546980960.jpg,112.1438283,123.4311609,133.0836782,3753.630725,2686.63287,2277.260163,6.454837085,2
2383,1547067360.jpg,137.3318452,140.7857143,150.853869,277.565102,213.1724596,247.3750991,0.925669643,1
2384,1547153760.jpg,133.7482112,132.6155723,137.5016834,174.862117,138.6085459,150.2909616,0.957132006,1
2385,1547240160.jpg,131.5467262,131.6367063,136.5253968,222.0950761,190.2323406,199.0664557,0.785267857,1
2386,1547326560.jpg,136.4596253,131.4175122,131.8045286,73.91080943,34.20218015,40.66551505,0.736189391,3
2387,1547412960.jpg,122.5022817,124.858817,137.06219,89.92802679,49.83643516,50.81390894,0.766658141,1
2388,1547499360.jpg,90.87912559,115.8261277,135.9259231,3750.628092,2731.54456,2105.292441,1.73858817,4
2389,1547585760.jpg,129.6087302,125.3019841,127.2923611,109.0690867,69.37066695,69.85684269,0.713891989,1
2390,1547672160.jpg,125.4368056,125.0915675,129.9671627,89.79891755,43.97954633,49.15272566,0.761952815,1
2391,1547758560.jpg,132.5512897,129.268254,129.9923611,162.2242667,114.8825165,124.1233667,0.750427827,1
2392,1547844960.jpg,151.0044953,144.7503937,144.7698816,1278.204142,932.8459122,846.7202303,1.64078311,2
2393,1547931360.jpg,134.8475198,143.8762897,163.6679563,356.5719972,279.1410233,337.7560045,1.104464286,2
2394,1548017760.jpg,107.7493079,119.15133,134.3012385,3660.35935,2666.977217,2057.459034,4.011045232,0
2395,1548104160.jpg,98.10913396,115.7277669,133.4397476,4942.891442,3216.987433,2167.694427,1.481426711,0
2396,1548190560.jpg,137.3882875,131.4365017,131.3084263,71.33660575,54.25344875,60.7362813,0.835709635,1
2397,1548276960.jpg,136.584823,133.7172263,134.5091409,321.359216,235.4886712,251.1315602,1.010167101,2
